Date,Headline,Sentiment,Predicted Sentiment
2024-09-20,MSM Journos Inadvertently Reveal Shocking Truth About Global Warming,neutral,
2024-09-20,Russia Boosts Use Of Sanctioned Tankers To Export Its Oil,negative,
2024-09-20,New York's MTA Proposes $65.4 Billion In Upgrades With Cash It Doesn't Have,negative,
2024-09-20,"When Vladimir Putin Was ""Pootie-Poot""",neutral,
2024-09-20,Progressive Policy Backfire Turns Liberals Into Gun Owners,negative,
2024-09-20,"It's A Mad, Mad, Mad, Mad Fake Presidential Race",negative,
2024-09-20,Visualizing Gold Consumption Vs. Domestic Supply,neutral,
2024-09-20,Short Story on Tupperware,neutral,
2024-09-20,September 20th COVID Update: Wastewater Measure Declining,positive,
2024-09-20,The Fed's 50 Basis Point Cut Is Not A Bearish Event For The Stock Market,positive,
2024-09-20,SEC Slip-Up Hints at Fresh Financial Fears,negative,
2024-09-20,First Dissent Since 2005 Shows Total Lack of Diversity at the Fed,negative,
2024-09-20,"Sept. 13-20 Undercovered Stock Picks: Aura Biosciences, APA Corporation, iTeos, CuriosityStream +",neutral,
2024-09-20,Quick and Dirty Economic Indicator Says: Not Even Close to Recession,positive,
2024-09-20,Are Exploding Pagers and Walkie Talkies Terrorism or War?,negative,
2024-09-20,Friday links: a penchant for simplicity,neutral,
2024-09-20,Q3 GDP Tracking: Close to 3%,positive,
2024-09-20,"Overdoses, the Economy, and Politics",neutral,
2024-09-20,Podcast links: changing the future,neutral,
2024-09-20,Hotels: Occupancy Rate Decreased 1.7% Year-over-year,negative,
2024-09-20,"MiB: Victor Khosla, Strategic Value Partners",neutral,
2024-09-20,Latest Memo From Howard Marks: Shall We Repeal The Laws Of Economics?,neutral,
2024-09-20,Avoiding Microplastics,neutral,
2024-09-20,"Jim, this is nothing like before. These guys are ahead of us.",negative,
2024-09-20,GDP Nowcasts Still Indicate Low Recession Risk For US In Q3,positive,
2024-09-20,Macro Briefing: 20 September 2024,neutral,
2024-09-20,Volkswagen May Be Very Cheap For A Reason,negative,
2024-09-19,The Ominous Reason Continued Unemployment Claims Have Improved,negative,
2024-09-19,"Rate Cuts: Good News, Bad News",neutral,
2024-09-19,Important mixed messages from jobless claims this week,neutral,
2024-09-19,Jazz Pharmaceuticals: Zanidatamab Is A Potential Growth Catalyst,positive,
2024-09-19,Realtor.com Reports Active Inventory Up 33.0% YoY,positive,
2024-09-19,Mortgage Rates Rise Following Fed’s Big Interest Rate Cut,negative,
2024-09-19,Thursday links: removing a few things,neutral,
2024-09-19,SARS-CoV-2 and the Wuhan wet market,neutral,
2024-09-19,Existing Home Sales Decline for the 24th Time in 31 Months,negative,
2024-09-19,NAR: Existing-Home Sales Decreased to 3.86 million SAAR in August; Median House Prices Increased 3.1% Year-over-Year,neutral,
2024-09-19,T-Mobile's AI Efforts Make 5G Interesting Again,positive,
2024-09-19,Kinsale: Fantastic Business Fundamentals Are Priced-In,positive,
2024-09-19,NAR: Existing-Home Sales Decreased to 3.86 million SAAR in August,negative,
2024-09-19,Brace for Impact: The Fed’s Panic Cut is a Sign the Worst is Yet to Come,negative,
2024-09-19,Longform links: feeling important,neutral,
2024-09-19,Future Proof 2024: Wow!!,positive,
2024-09-19,"Weekly Initial Unemployment Claims Decrease to 219,000",positive,
2024-09-19,Trump Ripping on His Man USPS Postmaster General Louis DeJoy,negative,
2024-09-19,What The Federal Reserve's Aggressive Cut Means For You,neutral,
2024-09-19,Mixed Risk-Appetite Signals Sharpen Debate For Markets Outlook,neutral,
2024-09-19,Should Scientific American Endorse Presidential Candidates?,neutral,
2024-09-19,12 Month-ending Provisional Number and Percent Change of Drug Overdose Deaths,neutral,
2024-09-19,Macro Briefing: 19 September 2024,neutral,
2024-09-18,International Paper: Cyclical With A Plan,neutral,
2024-09-18,"Thursday: Unemployment Claims, Philly Fed Mfg, Existing Home Sales",neutral,
2024-09-18,Modern Slavery,negative,
2024-09-18,Spike Highs Spell Trouble For Indices,negative,
2024-09-18,The Magnificent 12 GARP Portfolio Beats The Magnificent 7 Fuelled S&P 500 In 2024,positive,
2024-09-18,Dot Plot of Fed Projections Suggests 1-2 More Quarter-Point Cuts This Year,positive,
2024-09-18,"Rate Cut Cycle Begins, Fed Cuts its Key Interest Rate by a Half-Point",positive,
2024-09-18,FOMC Projections,neutral,
2024-09-18,"Breaking Patterns, Betting on AI, and the Future of VC with Mike Maples Jr.",neutral,
2024-09-18,"Stronger than Expected Housing Report in August, Especially Completions",positive,
2024-09-18,Wednesday links: investing your attention,neutral,
2024-09-18,At the Money: Can You Have Too Much Money?,neutral,
2024-09-18,Personal finance links: mistake management,neutral,
2024-09-18,"It’s Rate Cut Wednesday, This is What the Fed Will Say Today",neutral,
2024-09-18,"Defying Recent Recession Warnings, Growth Likely To Prevail In Q3",positive,
2024-09-18,Macro Briefing: 18 September 2024,neutral,
2024-09-18,UK inflation holds at 2.2% but services prices keep BoE on alert,neutral,
2024-09-18,Dalio Downplays Fed’s Next Move as Investors Warn of China Risks,neutral,
2024-09-18,The Media Is Exaggerating The Impact Of Anti-Proxy War Posters In Italy,neutral,
2024-09-18,Germany's Sick Pay Dilemma: Tesla Dangles Cash For Workers To Show Up As Absences Skyrocket,negative,
2024-09-18,Pimco CIO Dan Ivascyn on the Biggest Fed Decision in Years,neutral,
2024-09-18,Wizz Air Tells Long-Haul Passengers Nothing Comes for Free,negative,
2024-09-18,Chanel Buys Building on Paris’ Upscale Avenue Montaigne,positive,
2024-09-18,Taiwan’s $4 Billion Takeover Battle Hits Snag With Rejection of Financial Firm’s Bid,negative,
2024-09-18,Embattled Tupperware owner files for bankruptcy,negative,
2024-09-18,Traders brace for least predictable Fed meeting in years,negative,
2024-09-18,"With Fed's rate cut at hand, debate swirls over how big a move",neutral,
2024-09-18,Meet The Hate-Crime Commissar Of New Normal Berlin,negative,
2024-09-18,"Scaramucci Expects Bitcoin Record on Rate Cuts, Clearer US Rules",positive,
2024-09-18,Fed rate cut risks investor angst: What strategists are saying,negative,
2024-09-18,Gryphon’s Du Plessis Is Lone Outlier on South African Rate Cut,neutral,
2024-09-18,Inflation rate holds steady in August at 2.2%,neutral,
2024-09-18,Plastic Waste and Toxic Sludge: A Sweep of a Messy Beat,negative,
2024-09-18,Japanese Firms Pay Lip Service to TSE’s Reform Plan: Nissay,negative,
2024-09-18,US futures edge higher in watchful wait for Fed,positive,
2024-09-18,Morning Bid: Traders still guessing in final Fed countdown,neutral,
2024-09-18,Stocks Waver in Face of Debate on Size of Fed Cut: Markets Wrap,neutral,
2024-09-18,Fed to start cutting rates at last — and flag what's next,positive,
2024-09-17,Will mortgage rates actually fall with a Fed cut?,neutral,
2024-09-17,Sen. Elizabeth Warren wants Fed to cut interest rate by 75 basis points,neutral,
2024-09-17,"Brazil’s Tightening Cycle Set to Miss Market Forecast, JPM Says",negative,
2024-09-17,"Dalio Says 25, Gundlach 50, And To Dimon Whatever The Fed Does, Won't Be ""Earth-Shattering""",neutral,
2024-09-17,"US Secures Convictions, Guilty Pleas As CCP-Directed Spying Exposed",negative,
2024-09-17,"Meta makes big changes to Instagram, unveils mandatory 'teen accounts'",negative,
2024-09-17,"Is ISIS Back? Actually, It Never Left The Building",neutral,
2024-09-17,Boeing ready 'hammer out an agreement' as stock hovers near 52-week lows amid labor dispute,neutral,
2024-09-17,Boeing ready to 'hammer out an agreement' as stock hovers near 52-week lows amid labor dispute,neutral,
2024-09-17,Democrats' rate cut hypocrisy would be breathtaking if it weren't so typical: Don Luskin,negative,
2024-09-17,Sen. Warren tears into Fed while doubling down on calls for massive rate cut: 'Putting the economy at risk',negative,
2024-09-17,"""It Changes The Math"": Biden's Tariff Crackdown Throws Amazon And Walmart's Sneaky China Plans Into Chaos",negative,
2024-09-17,Top House Republicans demand answers from SEC on regulatory approach to crypto airdrops,neutral,
2024-09-17,China’s Zijin Vows to Keep Investing in Canadian Mining Despite Crackdown,positive,
2024-09-17,Apple is in talks with JPMorgan for bank to take over card from Goldman Sachs,neutral,
2024-09-17,Market is heading into a 1995-96 stock environment: Brian Belski,neutral,
2024-09-17,"Air Mail, Digital Weekly for the Smart Set, Is Said to Be Exploring a Sale",neutral,
2024-09-17,What will a US interest rate cut mean for me?,neutral,
2024-09-17,Gundlach Sees a Half-Point Rate Cut With Fed ‘Behind the Curve’,neutral,
2024-09-17,"Consumers are 'extremely squeezed' by higher rents, utility bills: Jharonne Martis",negative,
2024-09-17,"Steve Cohen Stops Trading for Point72, Marking the End of an Era",negative,
2024-09-17,U.S. Coast Guard Encounters Russian Naval Vessels Near Alaska,neutral,
2024-09-17,Kamala Bucks,neutral,
2024-09-17,Constitution Day Reflections On America's Founding Documents,neutral,
2024-09-17,"Wednesday: Housing Starts, FOMC Announcement",neutral,
2024-09-17,Macro Briefing: 17 September 2024,neutral,
2024-09-17,A Sense of Privilege,neutral,
2024-09-17,A strong dollar is good news for most of us — but not everybody wins,neutral,
2024-09-17,The Road To Dividend Wealth: How To Build A Winning Portfolio With Just 5 Stocks,positive,
2024-09-17,Desperately Seeking Yield: 17 September 2024,neutral,
2024-09-17,Retail Sales Increased 0.1% in August,neutral,
2024-09-17,Industrial Production Increased 0.8% in August,positive,
2024-09-17,RLTY: Real Estate Is Heating Up,positive,
2024-09-17,Research links: being early,neutral,
2024-09-17,NAHB: Builder Confidence Increased in September,positive,
2024-09-17,Hello Year 59,neutral,
2024-09-17,"Transcript: David Rubenstein, The Carlyle Group",neutral,
2024-09-17,Three Hot Breakouts to Watch,positive,
2024-09-17,Lots of Shoulds and Coulds in a Recital of a Potential Heart in the Harris-Walz Economic Policies,neutral,
2024-09-17,"Retail Sales Rise a Feeble 0.1 Percent, Yet Generally Better than Expected",neutral,
2024-09-17,IVV And The S&P 500: How Bad Could It Get?,negative,
2024-09-17,Lawler: Early Read on Existing Home Sales in August,neutral,
2024-09-17,Tuesday links: normalizing rates,neutral,
2024-09-17,Industrial and Manufacturing Production Rebounded Strongly in August,positive,
2024-09-17,Undercovered ETFs You Should Know About: 12 Analysts' Picks From August-September 2024,neutral,
2024-09-17,Industrial Production Rises Strongly from Steep Negative Revisions,positive,
2024-09-17,Early Read on Existing Home Sales in August,neutral,
2024-09-17,Broker Returns $10 Million in Profit From Argentine Ghost Bonds,positive,
2024-09-17,Boeing stock hovers near 52-week lows amid labor dispute,negative,
2024-09-17,"Not Just 'Russia, Russia, Russia': Hillary Demands Criminal Charges For Americans ""Engaged"" In ""Propaganda""",negative,
2024-09-17,Stocks mostly flat as world awaits Fed decision,neutral,
2024-09-17,"Bausch Health Taps Jefferies to Refinance Debt, Aid Spinoff",neutral,
2024-09-17,New bank hubs to open but many can't print statements,neutral,
2024-09-17,"Stock Market News, Sept. 17, 2024: S&P 500 Pares Early Gains, Hovers Near Record",neutral,
2024-09-17,Trump crypto venture unveiling stirs skepticism; few details revealed,negative,
2024-09-17,Australia Central Bank to Focus on Wholesale Digital Currency Rather Than Retail,neutral,
2024-09-17,"Oil Steadies With Middle East Tensions, US Stockpiles in Focus",neutral,
2024-09-17,"Gold is giving you a once-in-a-generation buying opportunity on its way to 4,400",positive,
2024-09-17,Traders Shy Away From Modi-Linked Stocks in Shift to Defensives,negative,
2024-09-17,Here’s How Asia Is Bracing for Fed’s Imminent Shift to Rate Cuts,neutral,
2024-09-17,California Gov. Newsom Signs Laws Regulating Election A.I. ‘Deepfakes’,neutral,
2024-09-17,Bank of Canada’s Rogers Says ‘Still Work to Do’ on Inflation,neutral,
2024-09-17,Dalio Sees Quarter-Point Fed Cut as ‘Right Thing’ for Creditors,positive,
2024-09-17,India’s Creaking Power Firms Are Hampering Its Energy Transition,negative,
2024-09-17,Marlboro owner sells UK inhaler firm over backlash,negative,
2024-09-17,China’s Central Bank Delays One-Year Loan Operation Again,negative,
2024-09-17,Two Australian Pensions Plan Merger to Create $41 Billion Fund,positive,
2024-09-17,Chinese Stocks Tick Up as Mainland Markets Reopen After Break,positive,
2024-09-17,History says Fed interest-rate cut sets up ‘crapshoot’ for stock-market investors,negative,
2024-09-17,"Dalio Sees ‘Real Issues’ in China, Keeps Small Exposure",negative,
2024-09-17,Japan Share Sales Hit 20-Year High as Honda to Asics Tap Market,positive,
2024-09-17,India’s Mutual Funds Go Big on New-Age IPOs,positive,
2024-09-17,"Dollar cedes ground, Asia stocks mixed as Fed looms large",neutral,
2024-09-17,"Fed to go big on first rate cut, traders bet",positive,
2024-09-17,U.S. Steel C.E.O. Says Nippon Deal Will Strengthen National Security,positive,
2024-09-17,Newman: Trump's tariffs would be worse than Biden's inflation,negative,
2024-09-17,Billionaire hedge fund manager says he would pull his money from the market if Harris wins election,negative,
2024-09-17,Steve Cohen stops trading for hedge fund Point72,negative,
2024-09-17,"Alaska-Hawaiian merger clears DOT, must preserve rewards miles and routes",positive,
2024-09-17,The Fed's biggest interest rate call in years happens Wednesday. Here's what to expect,neutral,
2024-09-17,Diamondback Eyes Natural Gas to Generate Power in Oil Patch,neutral,
2024-09-17,"Caroline Ellison, Star Witness in FTX Case, Should Receive Lenient Sentence, Prosecutors Signal",neutral,
2024-09-17,Stocks end little changed as early gains fade before Fed decision,neutral,
2024-09-17,Allen Media Plans More Cost Cuts as Debt Maturities Near,negative,
2024-09-17,Record Wagers on Fed Cuts at Risk If Powell Fails to Go Big,negative,
2024-09-17,"‘It’s a momentous moment’: I’m selling my house. With the Fed poised to finally cut interest rates, is this the perfect time?",positive,
2024-09-17,"LARRY KUDLOW: Right now, with the world on fire, we have neither peace nor strength",negative,
2024-09-17,What Fed Chair Powell said about immigrants and inflation,neutral,
2024-09-17,Mets Owner Steve Cohen to Stop Trading For His Hedge Fund,neutral,
2024-09-17,KKR Leads $1.4 Billion Private Credit Loan for USIC Holdings,positive,
2024-09-17,Stocks Balk at Record as Fed Bets ‘Up in the Air’: Markets Wrap,neutral,
2024-09-17,Biden won't block potential port strikes on East and Gulf Coast,negative,
2024-09-17,Point72's Steve Cohen is stepping back from trading his own book,neutral,
2024-09-17,"Colombia government will not change proposed 2025 budget value, finance minister says",neutral,
